ChEMBL_ID,SMILES
CHEMBL315033,COC(=O)[C@]12CCCN1C(=O)[C@](Cc1ccc3ccccc3c1)(NC(=O)OC(C)(C)C)CC2
CHEMBL89603,CCOC(C)=O.COC1(c2cc(F)cc(OCc3cc4ccccc4nc3O)c2)CCOCC1
CHEMBL89087,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1[C@@H](NC(=O)C(F)(F)F)CC2
CHEMBL90132,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)c4cc(C#N)no4)CC3)c(F)c2)C(=O)O1
CHEMBL91327,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)c4cc(Cl)no4)CC3)c(F)c2)C(=O)O1
CHEMBL316314,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)sc2c1CCC2
CHEMBL328961,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(F)cc2Cl)sc2c1CCC2
CHEMBL92119,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)sc2c1CCC2
CHEMBL315584,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)sc2c1CCCC2
CHEMBL91823,CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1sc2c(c1C#N)CCC2
CHEMBL91833,CN(C)c1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1sc2c(c1C#N)CCC2
CHEMBL433178,C/C(=C\c1ncc(C(=O)O)n1S(=O)(=O)N(C)C)c1cc2c(cc1C)C(C)(C)CCC2(C)C
CHEMBL329317,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1ccccc1C(F)(F)F
CHEMBL92527,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1ccc(C(F)(F)F)cc1
CHEMBL92410,O=C1NCCCN1CCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1
CHEMBL329743,O=C1NCCN1CCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1
CHEMBL92673,O=C(O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCC2Cc3sccc3C2=O)CC1
CHEMBL329012,O=C(O)/C=C\C(=O)O.O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1
CHEMBL94501,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2cccc(C(=O)N3CCCC3)c2)c(Cl)c1
CHEMBL95297,COc1c(N2C[C@@H](N)[C@H](C(F)(F)F)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.O=C(O)C(F)(F)F
CHEMBL99401,OC1(c2ccc3c(c2)OCO3)CCC(N2CCN(Cc3cccc(Br)c3)CC2)CC1
CHEMBL97903,CC(C)n1c(=O)n(C(=O)NCCN2CC[N+](C)(C)CC2)c2ccccc21.[I-]
CHEMBL95968,CCCC[N+]1(C)CCN(CCNC(=O)n2c(=O)n(C(C)C)c3ccccc32)CC1.[I-]
CHEMBL98412,OC1(c2ccc3c(c2)OCO3)CCC(N2CCN(Cc3ccccc3Br)CC2)CC1
CHEMBL95994,Cc1c(C)c2c(c(C)c1O)CCC(C)(CC[S+](C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL329473,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2C(=O)C2(Cc4ccccc4C2)C[C@@]3(O)C1C5
CHEMBL317220,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CC[N+](C)(C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL95570,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CC[N+](C)(C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL99134,Cc1c(C)c2c(c(C)c1O)CCC(C)(CC[N+](C)(C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL410909,COc1ccc2c(c1O)C13CCN(C)C(C2)C12C=CC1(OC)[C@H]3N=C(c3ccccc3)[C@]1(C)C2
CHEMBL100971,Cc1ncccc1C(C#N)N1CCN(C(=O)CC(NC(=O)N2CCCC2)c2ccccc2)CC1
CHEMBL319363,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(N)(=O)=O)cc2Br)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL320436,Cc1cc(C)[n+](CC(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL103407,Cc1cc(C)[n+](CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL554264,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(N)(=O)=O)cc2F)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL102656,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL103791,CCCN1C(=O)C(NC(=O)Nc2cccc(OC)c2)N=C(N2CCN(C)CC2)c2ccccc21
CHEMBL102633,CCCN1C(=O)C(NC(=O)Nc2cccc(CC)c2)N=C(N2CCN(C)CC2)c2ccccc21
CHEMBL102590,Cc1cc2c(cc1C(=O)N1CCC(N(C)CCc3ccccc3)CC1)CCC(=O)N2.O=C(O)C(=O)O
CHEMBL102579,CCc1cc(C(=O)N2CCC(N(C)CCc3ccccc3)CC2)cc2c1NC(=O)CC2.O=C(O)C(=O)O
CHEMBL101694,O=C1[C@@H]2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)[C@]3(O)C[C@]12CCc1ccccc1C2
CHEMBL105081,O=C1[C@@H]2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)[C@]3(O)C[C@@]12CCc1ccccc1C2
CHEMBL107772,Cc1ccccc1N1CCN(C(=O)Oc2ccc(Cl)c(N3CCN(C)CC3)c2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL105970,COc1ccc(NC(=O)N2CCN(c3ccccc3C)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O
CHEMBL325131,COc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O
CHEMBL106807,Cc1ccccc1N1CCN(C(=O)COc2ccc(Cl)c(N3CCN(C)CC3)c2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL110601,COc1ccc(NCC(=O)N2CCN(c3ccccc3C)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O
