ChEMBL_ID,SMILES
CHEMBL7132,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl
CHEMBL263083,C[C@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl
CHEMBL6706,C[C@@H](N)Cc1c2ccoc2c(Br)c2ccoc12.Cl
CHEMBL267144,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C
CHEMBL7057,CCN(C)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL266930,Fc1ccccc1Cn1cnc2c(NC3CCCC3)ncnc21
CHEMBL6787,CNc1ncnc2c1ncn2Cc1cc(F)ccc1F
CHEMBL6817,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1F
CHEMBL267163,CNc1ncnc2c1ncn2Cc1c(F)cccc1F
CHEMBL269018,CC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268356,CCOC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL269305,CCC1CC(C)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL415289,CC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21
CHEMBL7298,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccccc2C1=O
CHEMBL427826,CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1
CHEMBL415293,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(Cl)cc2C1=O
CHEMBL266088,FC(F)(F)c1ccc2nc(N3CCNCC3)cnc2c1
CHEMBL6710,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl
CHEMBL6807,C=C(Br)COc1noc2c1CNCC2.Cl
CHEMBL6838,C[C@H](N)Cc1c2ccoc2cc2ccoc12.Cl
CHEMBL6452,C[C@@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl
CHEMBL6801,O=C(O)C1CN(c2cnc3ccccc3n2)CCN1
CHEMBL263084,CN1CCN(c2nc3ccc(S(N)(=O)=O)cc3nc2Cl)CC1
CHEMBL6721,CCC1CC(CC)c2cc3c(C(F)(F)F)cc(=O)oc3cc2N1
CHEMBL415475,COc1cccc(-c2ccc(Cl)cc2)c1CC(=O)O
CHEMBL266943,COC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2
CHEMBL7009,COC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2
CHEMBL6661,CC(C)(C)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL266732,Fc1ccccc1Cn1cnc2c(NC3CCC3)ncnc21
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
CHEMBL263078,C[C@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2.Cl
CHEMBL6620,COc1cc(C(F)(F)F)c(OC)cc1CC(C)N
CHEMBL269001,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL6607,COc1cc(CC(C)N)c(OC)cc1Br
CHEMBL267037,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1
CHEMBL18,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
CHEMBL6827,CNc1ncnc2c1ncn2Cc1cccc(O)c1
CHEMBL427797,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1
CHEMBL6988,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O
CHEMBL6672,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O
CHEMBL6724,Nc1ccc(S(N)(=O)=O)cc1Br
CHEMBL6864,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1
CHEMBL266302,Fc1ccccc1Cn1cnc2c(NCC3CC3)ncnc21
CHEMBL267639,CC(C)(C)Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL7059,CC(C)Nc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6962,CCCCc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268652,CNc1ncnc2c1ncn2Cc1ccccc1C(F)(F)F
CHEMBL6889,CN(C)c1ncnc2c1ncn2Cc1ccccc1
CHEMBL7288,COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1
CHEMBL6854,CNc1ncnc2c1ncn2Cc1cccc(F)c1F
CHEMBL269381,CN(C)c1ncnc2c1ncn2Cc1c(F)cccc1Cl
CHEMBL6887,Fc1ccccc1Cn1cnc2c(N3CCC3)ncnc21
CHEMBL268614,CN(c1ncnc2c1ncn2Cc1ccccc1F)C1CC1
CHEMBL268440,CN(C)CCn1c(=O)c(N2CCNCC2)nc2ccccc21
CHEMBL6845,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2ccccn2)c1
CHEMBL6815,Nc1nc(O)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL427605,Nc1nc(N)c2c(Sc3ccc(Cl)c(Cl)c3)cccc2n1
CHEMBL6948,CC1(C)N=C(N)N=C(N)N1c1cccc(C(F)(F)F)c1
CHEMBL6741,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1
CHEMBL6871,C[C@@H](N)Cc1c2ccoc2cc2ccoc12.Cl
CHEMBL268542,C[C@H](N)Cc1c2c(c(C(F)(F)F)c3c1OCC3)OCC2.Cl
CHEMBL268072,C[C@@H](N)Cc1c2c(cc3c1OCC3)OCC2.Cl
CHEMBL7137,COc1cc2cc3c(O)ncnc3nc2cc1OC
CHEMBL7252,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O
CHEMBL7253,COc1ccc(-c2ccc(Cl)cc2)c(CC(=O)O)c1
CHEMBL6937,COc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
CHEMBL6755,CC(=O)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL268414,CC1(C)N=C(N)N=C(N)N1c1cccc(I)c1
CHEMBL266903,COc1c2occc2c(CN(C)CCO)c2ccc(=O)oc12.Cl
CHEMBL6613,CCOC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL268088,CC1(C)N=C(N)N=C(N)N1c1cccc(Br)c1
CHEMBL7435,CCCCOc1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL268089,Nc1nc(N)c2cc(Sc3cccc(C(F)(F)F)c3)ccc2n1
CHEMBL268587,C[C@H](N)Cc1c2c(cc3c1OCC3)OCC2.Cl
CHEMBL7482,COc1noc2c1CN(Cc1ccccc1)CC2.Cl
CHEMBL428302,CNc1ncnc2c1ncn2Cc1ccccc1C
CHEMBL6956,CNc1ncnc2c1ncn2Cc1ccccc1Cl
CHEMBL268616,Fc1ccccc1Cn1cnc2c(NC3CC3)ncnc21
CHEMBL7191,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2ccccc2)cc1
CHEMBL6877,Nc1nc(N)c2cc(Sc3ccc(Cl)c(Cl)c3)ccc2n1
CHEMBL7357,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2ccccc2)c1
CHEMBL7359,CNc1ncnc2c1ncn2Cc1ccccc1F
CHEMBL7071,CNc1ncnc2c1ncn2Cc1ccc(F)cc1
CHEMBL6917,CN(C)c1ncnc2c1ncn2Cc1ccccc1F
CHEMBL6976,COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2
CHEMBL6832,Fc1ccccc1Cn1cnc2c(N3CCCC3)ncnc21
CHEMBL266638,Nc1nc(N)c2c(Cl)c(Br)ccc2n1
CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL268313,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
CHEMBL7118,N#Cc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL6990,Nc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL7421,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12
CHEMBL427957,CC[C@H]1C[C@@H](C)Nc2cc3nc(O)cc(C(F)(F)F)c3cc21
CHEMBL6479,CCNc1cccnc1N1CCN(C(=O)c2ccco2)CC1
CHEMBL266545,CCNc1cccnc1N1CCN(C(=O)c2cccs2)CC1
CHEMBL269382,CCNc1cccnc1N1CCN(C(=O)c2ccc[nH]2)CC1
CHEMBL7130,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL267692,CC(C)(C)c1cccc(N2C(N)=NC(N)=NC2(C)C)c1
CHEMBL6836,COC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL7341,CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1
CHEMBL7231,CCC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC
CHEMBL269044,c1ccc2c(c1)nc(NC1CCCC1)c1nncn12
CHEMBL267400,Cc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL7058,C[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL6890,CCc1nnc2c(NC3CC3)nc3ccccc3n12
CHEMBL268071,FC(F)(F)c1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL266978,CCCc1nnc2c(NC3CCCC3)nc3ccccc3n12
CHEMBL266269,CC[C@@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL7053,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1C
CHEMBL266875,Nc1nc(N)c2c(CSc3ccc(Cl)cc3)cccc2n1
CHEMBL267850,CC(C)[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL268326,C[C@@H]1C[C@H](C)c2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL267907,C[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL7089,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2C[C@H]1C
CHEMBL269331,CNc1cccnc1N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1
CHEMBL266904,Fc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
CHEMBL6689,CC[C@H]1Nc2cc3nc(O)cc(C(F)(F)F)c3cc2CC1(C)C
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
CHEMBL268569,CCC[C@@H]1CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1
CHEMBL6646,COc1ccc2c(c1)-c1nc(-c3ccccn3)[nH]c1CCC2
